can_montreal_la_tour_belvedere,la tour belvedere,http://www.tripadvisor.com/ShowUserReviews-g155032-d183229-r39524611-La_Tour_Belvedere-Montreal_Quebec.html,2175 de maisonneuve,montreal,quebec,CAN,h3h 1l5,-1,-1,2,3.8
can_montreal_travelodge_montreal_centre,travelodge montreal centre,http://www.tripadvisor.com/ShowUserReviews-g155032-d188432-r48801209-Travelodge_Montreal_Centre-Montreal_Quebec.html,50 rene-levesque blvd w,montreal,quebec,CAN,h2z 1a2,-1,-1,41,2.790243902
can_montreal_hotel_elegant,hotel elegant,http://www.tripadvisor.com/ShowUserReviews-g155032-d648187-r49979591-Hotel_Elegant-Montreal_Quebec.html,1683 rue saint-hubert,montreal,quebec,CAN,h2l 3z1,-1,-1,20,2.95
can_montreal_hotel_visitel,hotel visitel,http://www.tripadvisor.com/ShowUserReviews-g155032-d626555-r7292003-Hotel_Visitel-Montreal_Quebec.html,1617 st hubert,montreal,quebec,CAN,h2l 3z1,-1,-1,1,4
can_montreal_le_chablis_saint_jacques,le chablis saint jacques,http://www.tripadvisor.com/ShowUserReviews-g155032-d252826-r1531840-Le_Chablis_Saint_Jacques-Montreal_Quebec.html,6951 saint-jacques west,montreal,quebec,CAN,h4b 1v3,-1,-1,-1,-1
can_montreal_hotel_dorion,hotel dorion,http://www.tripadvisor.com/ShowUserReviews-g155032-d547783-r42768354-Hotel_Dorion-Montreal_Quebec.html,1477 rue dorion,montreal,quebec,CAN,h2k 4a4,-1,-1,7,3.171428571
can_montreal_clarion_hotel_suites_downtown,clarion hotel suites downtown,http://www.tripadvisor.com/ShowUserReviews-g155032-d183612-r50575674-Clarion_Hotel_Suites_Downtown-Montreal_Quebec.html,2100 de maisonneuve blvd w,montreal,quebec,CAN,h3h 1k6,-1,-1,37,3.043243243
can_montreal_days_hotel_and_conference_center_montreal_metro,days hotel and conference center montreal metro,http://www.tripadvisor.com/ShowUserReviews-g155032-d188204-r40109704-Days_Hotel_and_Conference_Center_Montreal_Metro-Montreal_Quebec.html,1005 guy street,montreal,quebec,CAN,h3h 2k4,-1,-1,13,3.046153846
can_montreal_motel_colibri,motel colibri,http://www.tripadvisor.com/ShowUserReviews-g155032-d1163916-r20089927-Motel_Colibri-Montreal_Quebec.html,6960 rue st-jacques ouest,montreal,quebec,CAN,qc h4b 1v8,-1,-1,1,3.6
can_montreal_hotel_du_nouveau_forum_montreal,hotel du nouveau forum montreal,http://www.tripadvisor.com/ShowUserReviews-g155032-d183614-r46885921-Hotel_du_Nouveau_Forum_Montreal-Montreal_Quebec.html,1320 rue saint antoine w,montreal,quebec,CAN,h3c 1c2,-1,-1,13,3.123076923
can_montreal_comfort_inn_south,comfort inn south,http://www.tripadvisor.com/ShowUserReviews-g155032-d183618-r8667162-Comfort_Inn_South-Montreal_Quebec.html,7863 boul. taschereau,montreal,quebec,CAN,j4y 1a4,-1,-1,1,3
can_montreal_hotel_7_saisons,hotel 7 saisons,http://www.tripadvisor.com/ShowUserReviews-g155032-d502916-r47354017-Hotel_7_Saisons-Montreal_Quebec.html,1659 st. hubert,montreal,quebec,CAN,h2l-3z1,-1,-1,8,3.075
can_montreal_hotel_champ_de_mars,hotel champ de mars,http://www.tripadvisor.com/ShowUserReviews-g155032-d324340-r47796481-Hotel_Champ_De_Mars-Montreal_Quebec.html,756 rue berri,montreal,quebec,CAN,h2y 3e6,-1,-1,39,2.753846154
can_montreal_hotel_du_manoir_saint_denis,hotel du manoir saint denis,http://www.tripadvisor.com/ShowUserReviews-g155032-d183245-r47343657-Hotel_du_Manoir_Saint_Denis-Montreal_Quebec.html,2006 rue saint-denis,montreal,quebec,CAN,h2x 3k7,-1,-1,12,2.883333333
can_montreal_hotel_villa,hotel villa,http://www.tripadvisor.com/ShowUserReviews-g155032-d663078-r34691554-Hotel_Villa-Montreal_Quebec.html,57 sainte-catherine est,montreal,quebec,CAN,h2x 1k5,-1,-1,10,2.82
can_montreal_hotel_casa_bella,hotel casa bella,http://www.tripadvisor.com/ShowUserReviews-g155032-d282001-r38071171-Hotel_Casa_Bella-Montreal_Quebec.html,264 sherbrooke west,montreal,quebec,CAN,h2x 1x9,-1,-1,8,2.825
can_montreal_quality_inn_downtown,quality inn downtown,http://www.tripadvisor.com/ShowUserReviews-g155032-d155205-r50307030-Quality_Inn_Downtown-Montreal_Quebec.html,1214 crescent st,montreal,quebec,CAN,h3g 2a9,-1,-1,29,3.103448276
can_montreal_red_carpet_inn_parc_olympique,red carpet inn parc olympique,http://www.tripadvisor.com/ShowUserReviews-g155032-d262891-r8691561-Red_Carpet_Inn_Parc_Olympique-Montreal_Quebec.html,4645 metropolitan east,montreal,quebec,CAN,h1r 1z4,-1,-1,1,1
can_montreal_le_saint_malo,le saint malo,http://www.tripadvisor.com/ShowUserReviews-g155032-d183257-r49495998-Le_Saint_Malo-Montreal_Quebec.html,1455 rue du fort,montreal,quebec,CAN,h3h 2c2,-1,-1,26,2.9
can_montreal_quartier_latin_hotel,quartier latin hotel,http://www.tripadvisor.com/ShowUserReviews-g155032-d254357-r38519034-Quartier_Latin_Hotel-Montreal_Quebec.html,1763 st. denis,montreal,quebec,CAN,h2x 3k4,-1,-1,15,2.426666667
can_montreal_holiday_inn_montreal_airport,holiday inn montreal airport,http://www.tripadvisor.com/ShowUserReviews-g155032-d240020-r46687960-Holiday_Inn_Montreal_Airport-Montreal_Quebec.html,6500 cote de liesse,montreal,quebec,CAN,h4t 1e3,-1,-1,34,2.541176471
can_montreal_hotel_bon_accueil,hotel bon accueil,http://www.tripadvisor.com/ShowUserReviews-g155032-d1115896-r19016009-Hotel_Bon_Accueil-Montreal_Quebec.html,1601 rue st-hubert,montreal,quebec,CAN,h2l 3z1,-1,-1,2,3.2
can_montreal_hotel_le_bourbon,hotel le bourbon,http://www.tripadvisor.com/ShowUserReviews-g155032-d155315-r18557951-Hotel_Le_Bourbon-Montreal_Quebec.html,1578  rue sainte-catherine est,montreal,quebec,CAN,h2l 2j2,-1,-1,4,3.3
can_montreal_hotel_de_kais,hotel de kais,http://www.tripadvisor.com/ShowUserReviews-g155032-d254180-r5932564-Hotel_de_Kais-Montreal_Quebec.html,910  de maisonneuve est,montreal,quebec,CAN,h2h 1z1,-1,-1,1,1.6
can_montreal_econo_lodge_downtown,econo lodge downtown,http://www.tripadvisor.com/ShowUserReviews-g155032-d224655-r46871500-Econo_Lodge_Downtown-Montreal_Quebec.html,2060 rue st-dominique,montreal,quebec,CAN,h2x 2x1,-1,-1,26,2.4
can_montreal_hotel_de_l_elysee,hotel de l elysee,http://www.tripadvisor.com/ShowUserReviews-g155032-d483995-r29238813-Hotel_de_L_Elysee-Montreal_Quebec.html,1633  rue saint-hubert,montreal,quebec,CAN,h2l 3z1,-1,-1,7,1.8
can_montreal_la_tour_centre_ville,la tour centre ville,http://www.tripadvisor.com/ShowUserReviews-g155032-d184301-r48373158-La_Tour_Centre_Ville-Montreal_Quebec.html,400 rene-levesque blvd west,montreal,quebec,CAN,h2z 1v5,-1,-1,58,2.251724138
can_montreal_hotel_le_breton,hotel le breton,http://www.tripadvisor.com/ShowUserReviews-g155032-d252806-r29191447-Hotel_Le_Breton-Montreal_Quebec.html,1609 saint-hubert st.,montreal,quebec,CAN,h2l 3z1,-1,-1,3,2.2
can_montreal_hotel_europeenne,hotel europeenne,http://www.tripadvisor.com/ShowUserReviews-g155032-d285078-r41341914-Hotel_Europeenne-Montreal_Quebec.html,1620 rue st-hubert,montreal,quebec,CAN,h2l 3z3,-1,-1,12,3.133333333
can_montreal_la_residence_du_voyageur,la residence du voyageur,http://www.tripadvisor.com/ShowUserReviews-g155032-d183251-r43143933-La_Residence_Du_Voyageur-Montreal_Quebec.html,847 rue sherbrooke est,montreal,quebec,CAN,h2l 1k6,-1,-1,13,2.769230769
can_montreal_knights_inn_montreal_west,knights inn montreal west,http://www.tripadvisor.com/ShowUserReviews-g155032-d754477-r27749380-Knights_Inn_Montreal_West-Montreal_Quebec.html,7455 blvd de ste-anne-de-bellevue,montreal,quebec,CAN,h4b1t5,-1,-1,5,1.92
can_montreal_hotel_le_prestige,hotel le prestige,http://www.tripadvisor.com/ShowUserReviews-g155032-d602406-r36707317-Hotel_Le_Prestige-Montreal_Quebec.html,12555 sherbrooke east,montreal,quebec,CAN,h1b 1c8,-1,-1,2,2.4
can_montreal_hotel_park_avenue,hotel park avenue,http://www.tripadvisor.com/ShowUserReviews-g155032-d183613-r49600700-Hotel_Park_Avenue-Montreal_Quebec.html,4544 avenue du parc,montreal,quebec,CAN,h2v 4e3,-1,-1,10,1.68
can_montreal_hotel_newstar,hotel newstar,http://www.tripadvisor.com/ShowUserReviews-g155032-d1475949-r41173338-Hotel_Newstar-Montreal_Quebec.html,5240  rue jarry est,montreal,quebec,CAN,h1r 3a9,-1,-1,1,1.4
can_montreal_motel_lido,motel lido,http://www.tripadvisor.com/ShowUserReviews-g155032-d1077643-r50453825-Motel_Lido-Montreal_Quebec.html,5905 boulevarde metropolitain est,montreal,quebec,CAN,h1p 1y3,-1,-1,2,1.6
can_montreal_terrace_st_denis,terrace st denis,http://www.tripadvisor.com/ShowUserReviews-g155032-d1222838-r48847048-Terrace_St_Denis-Montreal_Quebec.html,2020 rue st denis,montreal,quebec,CAN,h2x3k7,-1,-1,1,1.6
can_montreal_hotel_de_la_couronne,hotel de la couronne,http://www.tripadvisor.com/ShowUserReviews-g155032-d626511-r19678922-Hotel_De_La_Couronne-Montreal_Quebec.html,1029 st denis,montreal,quebec,CAN,h2x 3h9,-1,-1,6,1.766666667
can_montreal_hotel_eureka,hotel eureka,http://www.tripadvisor.com/ShowUserReviews-g155032-d568234-r42667763-Hotel_Eureka-Montreal_Quebec.html,1553 st-andre,montreal,quebec,CAN,h2l 3t5,-1,-1,15,2.066666667
can_montreal_motel_pignon_rouges,motel pignon rouges,http://www.tripadvisor.com/ShowUserReviews-g155032-d1396532-r37790182-Motel_Pignon_Rouges-Montreal_Quebec.html,15777 sherbrooke east,montreal,quebec,CAN,h1a 3r1,-1,-1,4,1.05
